query_number,results,status,time,mem[kB]
583,50518,OK,93,14054248
584,100000,OK,357,14056296
585,100000,OK,221,14056296
586,100000,OK,375,14056296
587,26160,OK,80,14056296
588,100000,OK,208,14056296
589,100000,OK,337,14056296
590,100000,OK,260,14056296
591,100000,OK,130,14056296
592,100000,OK,197,14056296
593,45892,OK,153,14056296
594,104,OK,7,14056296
595,13303,OK,40,14058344
596,15015,OK,26,14058344
597,100000,OK,534,14059136
598,90422,OK,287,14063232
599,1605,OK,9,14063232
600,0,OK,8,14063232
601,100000,OK,335,14063232
602,100000,OK,342,14063232
603,95401,OK,196,14063232
604,17215,OK,88,14063232
605,100000,OK,225,14063232
606,100000,OK,192,14063232
607,3206,OK,12,14063232
608,100000,OK,97,14063232
609,100000,OK,166,14063232
610,82052,OK,132,14063232
611,4531,OK,14,14063232
612,100000,OK,158,14063232
613,100000,OK,161,14063232
614,1650,OK,9,14063232
615,0,OK,6,14063232
616,7272,OK,41,14063232
617,100000,OK,220,14065280
618,18192,OK,31,14065280
619,50091,OK,129,14065280
620,4889,OK,13,14065280
621,100000,OK,157,14065280
622,100000,OK,418,14065536
623,100000,OK,1150,14077824
624,100000,OK,140,14079664
625,27850,OK,51,14079664
626,100000,OK,118,14081484
627,14027,OK,26,14081484
628,78,OK,6,14081484
629,29,OK,6,14081484
630,100000,OK,207,14081484
631,228,OK,505,14081484
632,16,OK,22,14081484
633,100000,OK,2143,14093772
634,61,OK,300,14095820
635,100000,OK,513,14095820
636,14771,OK,206,14097868
637,8,OK,23,14097868
638,4731,OK,202,14097868
639,140,OK,43,14097868
640,22336,OK,240,14097868
641,781,OK,13,14097868
642,17700,OK,219,14097868
643,22335,OK,240,14097868
644,17699,OK,219,14097868
645,0,TIMEOUT,60000,14132268
646,100000,OK,275,14132268
647,100000,OK,305,14132268
648,100000,OK,420,14138412
649,47609,OK,277,14140460
650,100000,OK,270,14142508
651,211,OK,122,14142508
652,100000,OK,423,14156884
653,100000,OK,6266,14169172
654,100000,OK,3124,14234708
655,1844,TIMEOUT,60000,14300244
656,22326,OK,270,14300244
657,17515,OK,217,14300244
658,22326,OK,273,14300244
659,17515,OK,221,14300244
660,100000,OK,240,14302292
