query_number,results,status,time,mem[kB]
416,100000,OK,341,18339392
417,4159,OK,20,18339392
418,732,OK,8,18339392
419,30,OK,43923,18367672
420,100000,OK,429,18367672
421,100000,OK,299,18367672
422,100000,OK,207,18367672
423,26825,OK,386,18367672
424,78705,OK,1025,18381884
425,38743,OK,76,18383932
426,24612,OK,57,18383932
427,100000,OK,143,18383932
428,100000,OK,145,18385980
429,227,OK,37,18385980
430,6997,OK,26,18385980
431,0,OK,29,18385980
432,100000,OK,138,18390076
433,121,OK,45,18390076
434,10807,OK,45,18390076
435,40646,OK,81,18390076
436,13705,OK,33,18390076
437,14188,OK,63,18390076
438,15692,OK,37,18390076
439,100000,OK,127,18390076
440,40278,OK,112,18390076
441,9642,OK,44,18390076
442,33,OK,6,18390076
443,100000,OK,96,18390076
444,224,OK,7,18390076
445,100000,OK,123,18390076
446,0,OK,23,18390076
447,100000,OK,260,18390076
448,100000,OK,159,18394172
449,100000,OK,129,18394172
450,100000,OK,129,18394172
451,100000,OK,266,18394172
452,100000,OK,161,18394172
453,100000,OK,136,18394172
454,100000,OK,222,18394172
455,627,OK,8,18394172
456,6663,OK,31,18394172
457,54505,OK,74,18394172
458,100000,OK,111,18394172
459,100000,OK,159,18394172
460,59596,OK,178,18394172
461,100000,OK,134,18394172
462,100000,OK,298,18394172
463,100000,OK,345,18394172
464,100000,OK,196,18398268
465,256,OK,15,18398268
466,5947,OK,19,18398268
467,45130,OK,75,18398268
468,75706,OK,122,18400316
469,25348,OK,33,18400316
470,100000,OK,258,18400316
471,19764,OK,29,18400316
472,100000,OK,104,18400316
473,100000,OK,193,18404412
474,4,OK,40,18404412
475,100000,OK,156,18404412
476,3868,OK,66,18404412
477,100000,OK,330,18404412
478,7122,OK,72,18404412
479,100000,OK,171,18407052
480,100000,OK,199,18409100
481,0,OK,42,18409100
482,15680,OK,53,18411148
483,100000,OK,281,18411148
484,34,OK,9,18411148
485,15662,OK,94,18413196
486,100000,OK,105,18413196
487,100000,OK,237,18413196
488,100000,OK,244,18413196
489,46754,OK,140,18415244
490,100000,OK,114,18415244
491,100000,OK,183,18417292
492,22879,OK,70,18417292
493,15688,OK,27,18417292
494,0,OK,29,18417292
495,6087,OK,58,18417292
496,10670,OK,20,18417292
497,503,OK,41,18417292
498,5670,OK,13,18417292
499,1246,OK,33,18417292
500,100000,OK,182,18417292
501,9804,OK,20,18417292
502,100000,OK,124,18417292
503,100000,OK,209,18084300
504,68186,OK,146,18084300
505,7198,OK,42,18084300
506,4608,OK,33,18084300
507,18486,OK,149,18084300
508,100000,OK,157,18086348
509,44,OK,9,18086348
510,7431,OK,1121,18086348
511,0,OK,6,18086348
512,20386,OK,137,18086348
513,100000,OK,179,18086348
514,100000,OK,222,18088396
515,100000,OK,188,18088396
516,99408,OK,140,18088396
517,100000,OK,126,18088396
518,29117,OK,90,18088396
519,100000,OK,113,18088396
520,100000,OK,177,18088396
521,100000,OK,195,18090444
522,100000,OK,209,18090444
523,100000,OK,198,18090444
524,40301,OK,179,18090444
525,9,OK,7,18090444
526,12431,OK,22,18090444
527,46,OK,27,18090444
528,6320,OK,20,18090444
529,24,OK,6,18090444
530,0,OK,16,18090444
531,3362,OK,11,18090444
532,100000,OK,310,18091212
533,449,OK,33,18093260
534,419,OK,17,18093260
535,100000,OK,137,18095308
536,58773,OK,95,18095308
537,100000,OK,172,18095308
538,100000,OK,147,18095308
539,18635,OK,40,18095308
540,100000,OK,211,18095308
541,100000,OK,131,18095308
542,6792,OK,17,18095308
543,353,OK,22,18095308
544,1980,OK,8,18095308
545,100000,OK,178,18095308
546,37049,OK,112,18097356
547,100000,OK,160,18099404
548,16869,OK,28,18099404
549,47450,OK,76,18099404
550,100000,OK,105,18099404
551,100000,OK,118,18099404
552,100000,OK,152,18099404
553,100000,OK,112,18099404
554,100000,OK,117,18099404
555,40272,OK,48,18099404
556,100000,OK,131,18099404
557,100000,OK,168,18099404
558,100000,OK,208,18099404
559,126,OK,7,18099404
560,29704,OK,46,18099404
561,100000,OK,105,18099404
562,100000,OK,243,18099404
563,77527,OK,144,18099404
564,7347,OK,52,18099404
565,100000,OK,174,18099404
566,83657,OK,202,18101452
567,223,OK,7,18101452
568,63322,OK,146,18101452
569,100000,OK,99,18101452
570,100000,OK,195,18101452
571,494,OK,8,18101452
572,10582,OK,33,18101452
573,100000,OK,200,18101452
574,95404,OK,159,18101452
575,100000,OK,262,18101452
576,0,OK,7,18101452
577,4606,OK,20,18101452
578,16695,OK,68,18101452
579,100000,OK,271,18101452
580,100000,OK,110,18101452
581,100000,OK,614,18101452
582,100000,OK,143,18101452
583,50785,OK,84,18103500
584,100000,OK,189,18103764
585,100000,OK,212,18105812
586,100000,OK,262,18105812
587,27004,OK,74,18105812
588,100000,OK,229,18107860
589,100000,OK,285,18107860
590,100000,OK,151,18107860
591,100000,OK,134,18107860
592,100000,OK,159,18107860
593,46181,OK,139,18109908
594,104,OK,7,18109908
595,13356,OK,46,18109908
596,15016,OK,36,18109908
597,100000,OK,259,18109908
598,100000,OK,217,18111956
599,1605,OK,9,18111956
600,0,OK,13,18111956
601,100000,OK,338,18111956
602,100000,OK,187,18111956
603,100000,OK,259,18111956
604,18721,OK,89,18111956
605,100000,OK,189,18111956
606,100000,OK,217,18114004
607,3206,OK,12,18114004
608,100000,OK,109,18114004
609,100000,OK,107,18114004
610,83089,OK,142,18114004
611,4536,OK,14,18114004
612,100000,OK,197,18116052
613,100000,OK,171,18116052
614,1778,OK,10,18116052
615,0,OK,6,18116052
616,7641,OK,37,18116052
617,100000,OK,205,18118100
618,19802,OK,37,18118100
619,50224,OK,86,18118100
620,4890,OK,24,18118100
621,100000,OK,189,18118100
622,100000,OK,411,18118100
623,100000,OK,1212,18128340
624,100000,OK,130,18128340
625,29704,OK,50,18128340
626,100000,OK,110,18128340
627,14028,OK,26,18128340
628,78,OK,6,18128340
629,31,OK,17,18128340
630,100000,OK,205,18128340
631,331,OK,425,18130388
632,16,OK,26,18130388
633,100000,OK,2016,18142676
